"matrikli_nr","eesnimi","perenimi","isikukood","Sugu","Eelnev haridus","Külalisõppija","Välisõppija","Cum laude","Immatrikuleeritud","Lõpetanud","Käskkirja kinnitamise kp","Käskkirja liik","Käskkirja põhjus","Õpperühm","Õppija staatus","Nominaalaja lõpp","Õppevorm","Koormus","Struktuuriüksus","Õppekava","Õppekava EHIS kood","Õppetase","Spetsialiseerumine","Õppeaasta","Rahastamine","Õppekeel","Õppekava täitmise protsent %","Õppijal on erivajadus","Erivajaduse täpsustus","Õpipoisi ettevõte","Ainepunkte kokku","Ainepunkte perioodis","Kaalutud keskmine kokku","Kaalutud keskmine hinne perioodis","Keskmine kokku","Keskmine hinne perioodis","Võlad kokku","Võlad perioodis","Võlapunktid kokku EAP","Võlapunktid perioodis EAP","Deklareeritud ainepunkte perioodis","VÕTA maht","Aktiivne sooritus aines","Õppeaine","Deklareeritud õppeaine","Deklaratsiooni kinnitus perioodis"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.5","Ei","NULL","DEF AS","13","24","4.3","4.9","4.5","3.9","5","2","2","7","39","4","Kasin E","õppeaine29","õppeaine29","29.09.2023"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.5","Ei","NULL","DEF AS","13","24","4.3","4.9","4.5","3.9","5","2","2","7","39","4","Puudulik F","õppeaine87","õppeaine87","15.07.2023"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.5","Ei","NULL","DEF AS","13","24","4.3","4.9","4.5","3.9","5","2","2","7","39","4","Rahuldav D","õppeaine40","õppeaine40","02.04.2023"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.5","Ei","NULL","DEF AS","13","24","4.3","4.9","4.5","3.9","5","2","2","7","39","4","Suurepärane A","õppeaine49","õppeaine49","18.04.2023"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.5","Ei","NULL","DEF AS","13","24","4.3","4.9","4.5","3.9","5","2","2","7","39","4","Suurepärane A","õppeaine81","õppeaine81","25.07.2021"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.5","Ei","NULL","DEF AS","13","24","4.3","4.9","4.5","3.9","5","2","2","7","39","4","Suurepärane A","õppeaine93","õppeaine93","28.04.2025"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.5","Ei","NULL","DEF AS","13","24","4.3","4.9","4.5","3.9","5","2","2","7","39","4","Puudulik F","õppeaine57","õppeaine57","04.11.2024"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.5","Ei","NULL","DEF AS","13","24","4.3","4.9","4.5","3.9","5","2","2","7","39","4","Mittearvestatud MA","õppeaine56","õppeaine56","02.04.2025"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.5","Ei","NULL","DEF AS","13","24","4.3","4.9","4.5","3.9","5","2","2","7","39","4","Mitteilmunud MI","õppeaine63","õppeaine63","10.09.2022"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.5","Ei","NULL","DEF AS","13","24","4.3","4.9","4.5","3.9","5","2","2","7","39","4","Puudulik F","õppeaine13","õppeaine13","23.04.2023"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.5","Ei","NULL","DEF AS","13","24","4.3","4.9","4.5","3.9","5","2","2","7","39","4","Puudulik F","õppeaine39","õppeaine39","16.09.2024"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.3","Ei","NULL","DEF AS","13","46","4.3","3.6","4.5","3.1","5","2","2","9","60","4","Arvestatud A","õppeaine14","õppeaine14","17.07.2025"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.3","Ei","NULL","DEF AS","13","46","4.3","3.6","4.5","3.1","5","2","2","9","60","4","Mitteilmunud MI","õppeaine11","õppeaine11","06.10.2020"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.3","Ei","NULL","DEF AS","13","46","4.3","3.6","4.5","3.1","5","2","2","9","60","4","Puudulik F","õppeaine26","õppeaine26","11.05.2021"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.3","Ei","NULL","DEF AS","13","46","4.3","3.6","4.5","3.1","5","2","2","9","60","4","Kasin E","õppeaine99","õppeaine99","07.04.2023"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.3","Ei","NULL","DEF AS","13","46","4.3","3.6","4.5","3.1","5","2","2","9","60","4","Rahuldav D","õppeaine66","õppeaine66","07.05.2023"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.3","Ei","NULL","DEF AS","13","46","4.3","3.6","4.5","3.1","5","2","2","9","60","4","Väga hea B","õppeaine86","õppeaine86","09.08.2022"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.3","Ei","NULL","DEF AS","13","46","4.3","3.6","4.5","3.1","5","2","2","9","60","4","Kasin E","õppeaine84","õppeaine84","24.08.2021"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.3","Ei","NULL","DEF AS","13","46","4.3","3.6","4.5","3.1","5","2","2","9","60","4","Mitteilmunud MI","õppeaine4","õppeaine4","30.01.2024"
"S00036","Andres","Mägi","38903073747","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Jah","Jah","06.01.2022","NULL","08.11.2020","Akadeemilisele puhkusele lubamine","Õppetööle mitteilmumine","O21sügis","Katkestanud","21.09.2020","t","Määramata","Õenduse õppetool","Hambatehnik","80166","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilane ei hüvita õppekulusid:  õpib täies mahus eestikeelsel õppekaval","eesti keel","0.3","Ei","NULL","DEF AS","13","46","4.3","3.6","4.5","3.1","5","2","2","9","60","4","Mitteilmunud MI","õppeaine40","õppeaine40","19.04.2025"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","1","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.7","Ei","NULL","NULL","203","37","4.5","4.6","4.7","4.6","3","1","20","3","39","7","Väga hea B","õppeaine58","õppeaine58","24.09.2023"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.9","Ei","NULL","NULL","203","50","4.5","4.6","4.7","3.2","3","3","20","5","28","7","Suurepärane A","õppeaine64","õppeaine64","30.03.2024"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.9","Ei","NULL","NULL","203","50","4.5","4.6","4.7","3.2","3","3","20","5","28","7","Suurepärane A","õppeaine51","õppeaine51","08.08.2025"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.9","Ei","NULL","NULL","203","50","4.5","4.6","4.7","3.2","3","3","20","5","28","7","Arvestatud A","õppeaine1","õppeaine1","11.07.2024"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.9","Ei","NULL","NULL","203","50","4.5","4.6","4.7","3.2","3","3","20","5","28","7","Rahuldav D","õppeaine82","õppeaine82","13.02.2021"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.9","Ei","NULL","NULL","203","50","4.5","4.6","4.7","3.2","3","3","20","5","28","7","Puudulik F","õppeaine71","õppeaine71","26.10.2020"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.9","Ei","NULL","NULL","203","50","4.5","4.6","4.7","3.2","3","3","20","5","28","7","Väga hea B","õppeaine18","õppeaine18","11.03.2024"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.9","Ei","NULL","NULL","203","50","4.5","4.6","4.7","3.2","3","3","20","5","28","7","Mitteilmunud MI","õppeaine91","õppeaine91","11.03.2022"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.9","Ei","NULL","NULL","203","50","4.5","4.6","4.7","3.2","3","3","20","5","28","7","Kasin E","õppeaine34","õppeaine34","12.03.2021"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","2","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.9","Ei","NULL","NULL","203","50","4.5","4.6","4.7","3.2","3","3","20","5","28","7","Väga hea B","õppeaine72","õppeaine72","05.05.2023"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","3","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.5","Ei","NULL","NULL","203","60","4.5","4.8","4.7","3.7","3","3","20","4","57","7","Kasin E","õppeaine19","õppeaine19","25.04.2022"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","3","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.5","Ei","NULL","NULL","203","60","4.5","4.8","4.7","3.7","3","3","20","4","57","7","Hea C","õppeaine81","õppeaine81","10.05.2025"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","3","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.5","Ei","NULL","NULL","203","60","4.5","4.8","4.7","3.7","3","3","20","4","57","7","Väga hea B","õppeaine80","õppeaine80","03.05.2023"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","3","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.5","Ei","NULL","NULL","203","60","4.5","4.8","4.7","3.7","3","3","20","4","57","7","Arvestatud A","õppeaine75","õppeaine75","14.06.2023"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","4","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Ei","NULL","NULL","203","45","4.5","3.8","4.7","4.1","3","2","20","7","49","7","Hea C","õppeaine41","õppeaine41","12.07.2023"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","4","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Ei","NULL","NULL","203","45","4.5","3.8","4.7","4.1","3","2","20","7","49","7","Hea C","õppeaine1","õppeaine1","11.01.2025"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","4","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Ei","NULL","NULL","203","45","4.5","3.8","4.7","4.1","3","2","20","7","49","7","Suurepärane A","õppeaine11","õppeaine11","06.10.2020"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","4","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Ei","NULL","NULL","203","45","4.5","3.8","4.7","4.1","3","2","20","7","49","7","Arvestatud A","õppeaine99","õppeaine99","02.01.2021"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","4","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Ei","NULL","NULL","203","45","4.5","3.8","4.7","4.1","3","2","20","7","49","7","Arvestatud A","õppeaine17","õppeaine17","26.07.2022"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","4","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Ei","NULL","NULL","203","45","4.5","3.8","4.7","4.1","3","2","20","7","49","7","Puudulik F","õppeaine35","õppeaine35","17.11.2024"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","4","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Ei","NULL","NULL","203","45","4.5","3.8","4.7","4.1","3","2","20","7","49","7","Arvestatud A","õppeaine62","õppeaine62","10.04.2024"
"S00037","Andres","Kask","34801067418","Mees","414 keskharidust eeldav keskeri-/tehnikumiharidus","Ei","Ei","Ei","06.01.2024","NULL","03.08.2022","Välisõpingute katkestamine/varem lõpetamine","Omal soovil","R20kevad","Akadeemilisel","26.09.2020","t","Osakoormus","Õenduse õppetool","Õde","1467","514 rakenduskõrgharidusõpe","Kliiniline õendus","4","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Ei","NULL","NULL","203","45","4.5","3.8","4.7","4.1","3","2","20","7","49","7","Hea C","õppeaine56","õppeaine56","02.02.2023"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Jah","nägemispuue","ABC OÜ","134","60","3.7","4.8","3.4","4.6","3","1","9","0","34","8","Hea C","õppeaine4","õppeaine4","20.01.2023"
"S00038","Jaan","Kask","35002095932","Mees","413 kutsekeskharidus keskhariduse baasil","Ei","Jah","Jah","15.04.2022","NULL","10.05.2025","Eksternõppesse arvamine","NULL","F22kevad","Akadeemilisel","29.03.2024","t","Määramata","Meditsiinitehnilise hariduse keskus","Tervisedendus","80997","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilane ei hüvita õppekulusid: vabastatud muudel põhjustel","eesti keel","0.2","Jah","nägemispuue","ABC OÜ","134","60","3.7","4.8","3.4","4.6","3","1","9","0","34","8","Rahuldav D","õppeaine99","õppeaine99","17.02.2025"
